files.file_name	datasets.title	files.data_modality	files.reference_genome	ollama_model	response_time
HG02109.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	181.5
04_12_22_R941_HG02976_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	120.6
m64043_210410_011131_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	153.16
08_10_21_R941_HG00609_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	201.84
HG00741.maternal.ont.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.03
ZNF706-BGRSDLV04-79dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	154.6
HG03453.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	102.17
m54329U_210707_171722.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	145.78
EIF4H-BG293LV06-93B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	149.87
08_25_21_R941_HG01981_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	206.11
HG00438_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	151.22
03_14_23_R941_HG02622_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	117.27
m84081_231222_141231_s4.fail_reads.bc2025.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	151.44
m84081_231124_021221_s2.hifi_reads.bc2091.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	98.05
m64043_210925_220058_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	103.94
08_25_21_R941_HG04184_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.24
m64055e_220926_031456.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	141.49
m84091_240110_194735_s1.hifi_reads.bc1001.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.79
m64043_220114_181052-bc1011.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	156.31
HG01258_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	656.38
m84081_230624_213331_s3.hifi_reads.bc1016.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	157.69
HG005.paternal.f1_assembly_v2.chm13_v1.0_plusY.Winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	227.63
06_28_22_R941_HG02155_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	172.71
12_7_22_R941_HG01891_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.46
m64136_220712_144943-bc1016_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.87
m84081_230628_201157_s4.hifi_reads.bc1018.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	253.37
m54329U_220905_144015-bc2053.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.58
MAZ-BGRSDLV02-45_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	hg19	llama3.2	120.22
HG007vGRCh38_wm_PBCCS.sort.bam	ANVIL_T2T	genomic	GRCh38	llama3.2	209.36
m84046_230623_210640_s1.hifi_reads.bc2060.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.69
08_17_21_R941_HG02735_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.47
m84046_230901_230230_s4.hifi_reads.bc2036.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.38
07_20_21_R941_HG02668_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	143.7
11_15_22_R1041_Duplex_HG002_11_duplex_splitduplex.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	122.91
REPIN1-BGRSLV07-18_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	106.02
m84091_231120_175800_s4.hifi_reads.unassigned.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	169.43
LITAF-BGRSLV07-14_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	124.08
HG01175.maternal.ont.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.52
04_12_22_R941_HG03195_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	98.2
m84046_230504_212559_s4.fail_reads.bc2089.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.57
HG02622.paternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	130.43
LGALS3-BG293LV06-26_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	182.21
08_10_22_R941_GM19185_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	110.61
07_27_21_R941_HG03669_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	105.94
HG02257.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.17
ZNF317-BGRSLV03-61_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	240.66
m84091_231120_175800_s4.hifi_reads.bc1015.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	158.36
03_14_23_R941_HG03471_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	105.02
HG02723.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	99.49
m54306Ue_220927_182256_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.95
LIN28B-BGRSDLV02-43dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	110.49
m64076_201013_225902.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	163.26
m64136_210604_175856.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.81
ZNF277-BGRSDLV02-76dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	131.72
08_10_21_R941_HG04187_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	128.78
HG03540_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	211.12
HG01123.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	117.14
m84081_230727_190726_s1.hifi_reads.bc2030.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.38
BMI1-BGRSLV02-28_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	110.43
HG005.paternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	157.31
m84046_230428_224315_s2.hifi_reads.bc2095.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	123.89
ZNF346-BGRSLV07-65_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	97.99
HG01358.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	139.46
HG00438.paternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	86.71
HG01106.paternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	198.57
m54329U_220101_220852-bc1011.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	143.43
HG00621_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	125.55
HG03516.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	126.43
r64076_20220524_160655_B01.reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	120.94
HG00673_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	143.2
07_13_21_R941_HG02071_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	127.36
HG00741.f1_assembly_v2.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	160.95
ZC3H7A-BGRSLV08-8_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	144.54
05_17_22_R941_GM18522_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	124.37
m84081_230630_204121_s4.hifi_reads.bc1008.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	698.76
m64043_200111_140530.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	188.53
m84081_231124_014115_s1.fail_reads.bc2091.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.06
HG01175.diploid.f1_assembly_v2_genbank.hifi.winnowmap_v2.03.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	122.52
HG03492.CHM13.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	147.62
m84046_230522_234602_s2.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	222.46
m64136_210407_002929.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	105.13
09_14_22_R941_HG01784_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	100.66
HG02559.maternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	219.71
HG00621_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	hg19	llama3.2	211.0
m84081_231124_024327_s3.hifi_reads.bc2090.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	208.42
11_15_22_R1041_Duplex_HG002_12_duplex_splitduplex.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	128.45
WBP4-BGRSDLV03-41_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	110.83
NUDT21-BG293LV04-40_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	135.75
ZNF706-BGRSLV03-68_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	1669.69
m64136_210425_000914.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	125.56
NA19240.paternal.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	171.99
m64043_211126_061537.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	unknown	llama3.2	155.51
m84091_230817_150246_s3.hifi_reads.bc1015.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	217.86
HG02109.maternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	167.91
NA21309.maternal.f1_assembly_v2.chm13_v1.0_plusY.Winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	217.78
m84046_230502_203455_s3.fail_reads.bc2091.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	184.28
HG002_full_v0.14.maternal.ont.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	213.14
09_27_2022_R941_GM20799_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	141.49
m64076_210706_214544.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	101.68
HG006vGRCh38_wm_PBCCS.sort.bam	ANVIL_T2T	genomic	GRCh38	llama3.2	231.55
ZNF302-BGRSDLV04-59dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	145.7
r64076_20220216_012335_A01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.4
HG01978.paternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	203.09
m84046_230701_003325_s1.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	191.47
m64043_210905_032603-bc1022.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	179.18
HG02486.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	1285.99
08_17_21_R941_HG01496_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.3
m54329U_220605_194957-bc2021.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.63
ZMAT3-BG293LV06-80B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	225.33
HG03579_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	192.12
m64043_211210_180342-bc1021.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	111.59
m64043_220429_171542_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	189.64
CISD2-BGRSLV03-13_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	119.7
08_10_21_R941_HG04199_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	95.49
m84046_230508_200815_s4.hifi_reads.bc2092.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.92
ZNF16-BGRSLV06-51_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	173.53
ZMAT3-BGRSDLV02-64dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	173.56
m54329U_211211_014820-bc1008.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.73
m84046_230711_230656_s2.fail_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	192.59
HG00741.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	227.86
r54329U_20220519_223807_A01_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	118.5
08_17_21_R941_HG02451_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.1
m84081_231222_101332_s2.fail_reads.bc2028.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	101.37
m84046_230617_043254_s3.hifi_reads.bc2043.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	211.35
YTHDF1-BG293LV06-64B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	108.16
m64076_210630_101034.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	142.3
m64055_210509_163848_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	174.85
m84091_230905_192642_s1.fail_reads.unassigned.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	152.3
03_14_23_R941_HG01952_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	136.86
HG03540(paternal).GRC38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	142.69
HG03540.f1_assembly_v2_genbank.hap1.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	163.52
m64043_210601_160048.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	127.19
r54329U_20220107_232725_A01.reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	165.01
m64043_200716_182902.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	193.29
m84046_230728_205153_s4.fail_reads.bc2089.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.67
r54329U_20210514_220908_A01-bc1003_BAK8A_OA_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	116.3
05_17_22_R941_HG03139_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	221.08
r64076_20220908_203534_A01.reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	160.92
m64043_210209_184051.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	116.92
m64043_220516_150157-bc1008_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.53
07_13_21_R941_HG02135_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.98
m64055e_220920_175231.ccs.bam_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	471.58
12_08_21_R941_HG02523_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	173.8
08_10_21_R941_HG04187_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	162.77
m84046_230728_202047_s3.fail_reads.bc2093.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	215.0
12_08_21_R941_HG02083_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	107.74
m84081_231112_034048_s4.hifi_reads.bc2079.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.79
HG00621.maternal.CHM13Y_EBV.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	165.42
HG02559_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.34
GRB2-BG293LV06-8_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	111.62
HG002_4_R1041_UL_Guppy_6.3.7_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	219.97
m64043_200713_062240.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	150.0
08_25_21_R941_HG01981_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	136.71
m54329U_220109_103416-bc1012.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	241.81
m64076_220524_161808-bc2020.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.52
08_25_21_R941_HG02004_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	113.21
HG01358_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	118.92
m64076_220828_113336-bc2049.5mc.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.42
m84081_231117_211338_s4.hifi_reads.bc2086.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	158.97
m84046_230831_234545_s2.fail_reads.bc2033.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	93.67
06_28_22_R941_GM18612_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	119.59
HG01358.f1_assembly_v2_genbank.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	100.74
m64076_200313_161705.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	121.77
02_08_22_R941_HG00558_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	121.91
m54306Ue_220819_070258.hifi_reads.bam	ANVIL_HPRC	genomic	unknown	llama3.2	149.56
m84046_230628_210130_s1.fail_reads.bc2065.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	133.03
ZNF593-BGRSDLV04-68dox_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	129.27
HG02572_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	95.68
HG00741.hifiasm_pat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.25
m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	182.64
m84081_230715_210542_s2.hifi_reads.bc1010.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	154.32
SMNDC1-BG293LV06-92B_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	hg19	llama3.2	140.66
m64011_190417_204800.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	219.0
m84091_231208_194716_s4.hifi_reads.bc1008.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	181.31
HG01071.maternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	114.45
LITAF-BGRSLV07-13_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	209.32
02_15_22_R941_HG03050_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	148.17
m84046_230701_000218_s4.hifi_reads.bc2053.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	124.92
TRIM28-BGRSLV06-44_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	155.54
11_15_22_R1041_Duplex_HG002_12_duplex_splitduplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	196.66
m84081_231222_141231_s4.fail_reads.bc2029.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	115.55
HG01258.paternal.ont.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	131.73
HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	106.05
HG002.CHM13Y_EBV.bam	ANVIL_HPRC	unknown	T2T-CHM13	llama3.2	151.99
02_08_22_R941_HG03834_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	1146.06
HG01106.diploid.f1_assembly_v2_genbank.hifi.winnowmap_v2.03.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	92.79
r54329U_20211221_012530_B01.reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	106.39
08_03_21_R941_HG02984_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	hg19	llama3.2	131.39
1_3_23_R1041_Duplex_HG002_2_Dorado_v0.1.1_400bps_sup_stereo_duplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	227.57
CNOT2-BG293LV06-22_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	159.63
U2AF1-BGRSDLV04-6_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	122.47
m64076_210620_030428.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	168.36
DZIP3-BG293LV05-17_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	111.57
HG01106_aligned_CHM13v1Y_winnowmap.sorted.bam	ANVIL_HPRC	genomic	T2T-CHM13	llama3.2	142.87
m64136_210505_005712.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	131.11
HG01928.f1_assembly_v2_genbank.hap2.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	149.96
08_17_21_R941_HG02280_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	123.1
m84046_230628_210130_s1.default--default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	109.37
m84091_230804_181137_s4.hifi_reads.unassigned.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	139.18
NA21309.hifiasm_mat.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	124.14
HG01106_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	207.52
m64136_200713_062514.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	156.04
GTF3C4-BGRSDLV02-34_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	GRCh38	llama3.2	156.77
HG00733_20190925_EEE_m54329U_190615_010947.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	110.83
m84081_230727_190726_s1.hifi_reads.bc2026.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	155.47
11_15_22_R1041_Duplex_HG002_10_Dorado_v0.1.1_400bps_sup_stereo_duplex_pass.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	101.1
07_13_21_R941_HG02135_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	138.48
m84046_230712_231732_s2.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.0
TEX13A-BGRSDLV04-90_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_RS293	genomic	unknown	llama3.2	1150.84
RBM14-BG293LV06-30_Aligned.sortedByCoord.out.bam	AnVIL_ENCORE_293T	genomic	GRCh38	llama3.2	177.81
m64334e_220907_175418.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	143.01
m64330e_220414_054422_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	109.67
HG03098.paternal.GRCh38_no_alt.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	123.52
m64043_210404_013046_q9_forDC.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	194.32
HG01243.paternal.hifi.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	169.49
m64334e_220412_183749.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	108.99
m84081_231124_024327_s3.hifi_reads.default.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	176.93
m54329U_200320_213710.ccs.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	168.76
m64136_210508_020125.hifi_reads.bam	ANVIL_HPRC	genomic	GRCh38	llama3.2	145.9
